year,month,day,hour,u10,v10,tp,timestamp,w10
2017,10,8,14,6.84247030299479,-4.749063538127603,4.9291193960944455e-06,2017-10-08T14:00:00.000Z,8.329045823894756
2017,10,8,15,7.3054078418499495,-5.642080162907176,8.081463195922779e-05,2017-10-08T15:00:00.000Z,9.23049577760769
2017,10,8,16,7.616123308199779,-5.991346329944031,0.0002512704585172021,2017-10-08T16:00:00.000Z,9.690281992338393
2017,10,8,17,7.67940664171323,-6.428648285377327,0.00045508381401153847,2017-10-08T17:00:00.000Z,10.015028963806053
2017,10,8,18,7.43368486924208,-6.433251463855572,0.0004945167691802967,2017-10-08T18:00:00.000Z,9.83088984438329
2017,10,8,19,7.3761027369460574,-6.407933982225223,0.00023728551511432866,2017-10-08T19:00:00.000Z,9.770798816194095
2017,10,8,20,7.5870471819908945,-6.3342831265733,0.0001636926162237977,2017-10-08T20:00:00.000Z,9.883644452799139
2017,10,8,21,10.193066258477266,-5.323885450598475,0.00011531846773189108,2017-10-08T21:00:00.000Z,11.499667649145424
2017,10,8,22,10.598991785158146,-4.685194436741951,0.00020163537250536412,2017-10-08T22:00:00.000Z,11.588342149415833
2017,10,8,23,10.166270612755357,-4.727773837665719,0.00011623551320093196,2017-10-08T23:00:00.000Z,11.211819818026402
2017,10,9,0,9.999225417084713,-5.398687100869958,0.0001009896322781271,2017-10-09T00:00:00.000Z,11.363552761120644
2017,10,9,1,9.727848239135136,-6.1277154923620465,2.1206676471570346e-05,2017-10-09T01:00:00.000Z,11.49695301021007
2017,10,9,2,9.620665656247489,-7.001168608609077,1.3870312719243326e-05,2017-10-09T02:00:00.000Z,11.898469210594827
2017,10,9,3,9.454760700820332,-7.969562280969912,2.1550568522460834e-05,2017-10-09T03:00:00.000Z,12.36553366660877
2017,10,9,4,9.555101842247069,-8.604800910967754,1.6277557075475464e-05,2017-10-09T04:00:00.000Z,12.858560181182993
2017,10,9,5,10.07163067254605,-9.181924412677748,1.5933665024585406e-05,2017-10-09T05:00:00.000Z,13.628847358610265
2017,10,9,6,10.812786830811698,-9.46732147832895,5.273011446984936e-06,2017-10-09T06:00:00.000Z,14.371726932508965
2017,10,9,7,10.926240735038519,-9.850536086642864,1.146306836301205e-06,2017-10-09T07:00:00.000Z,14.711077383871936
2017,10,9,8,11.322474219649768,-9.95238141047404,5.387642130615099e-06,2017-10-09T08:00:00.000Z,15.074757649600302
2017,10,9,9,12.15541971751601,-8.269919676675412,6.591264308731344e-05,2017-10-09T09:00:00.000Z,14.701897835573478
2017,10,9,10,11.753485031687331,-8.351626094664265,0.00014271520111948767,2017-10-09T10:00:00.000Z,14.41853213108655
2017,10,9,11,11.751774671322105,-8.28430460941993,0.00011371363816106966,2017-10-09T11:00:00.000Z,14.378244356915905
2017,10,9,12,11.769448395096129,-8.448292842707415,0.00041049247807942564,2017-10-09T12:00:00.000Z,14.487704009986269
2017,10,9,13,11.67366821464334,-7.055831353038237,0.0011450458987811735,2017-10-09T13:00:00.000Z,13.640355041863524
2017,10,9,14,11.590430676868888,-7.464938840292281,0.0009557906401078613,2017-10-09T14:00:00.000Z,13.786348144617836
2017,10,9,15,11.18450515018801,-5.579361856141085,0.0009983186237346325,2017-10-09T15:00:00.000Z,12.498897318417502
2017,10,9,16,9.628077217830146,-2.984319989030343,0.0009922431975022364,2017-10-09T16:00:00.000Z,10.079981979618116
2017,10,9,17,7.4553494338683075,1.338064602041915,0.0008141071151410447,2017-10-09T17:00:00.000Z,7.574473715072096
2017,10,9,18,5.1765793072623065,5.734675446075878,0.0005748728784050043,2017-10-09T18:00:00.000Z,7.725508125437567
2017,10,9,19,3.8955193937062185,6.883743873707839,0.0002411829583577525,2017-10-09T19:00:00.000Z,7.909551255637166
2017,10,9,20,4.1110247997250005,7.036799558109492,0.00025688736201507755,2017-10-09T20:00:00.000Z,8.149667043810068
2017,10,9,21,4.554578254440903,6.7306881893061865,0.00011967443370983513,2017-10-09T21:00:00.000Z,8.12689033871454
2017,10,9,22,5.6435076869696665,7.112176605690758,3.553551192533345e-06,2017-10-09T22:00:00.000Z,9.079219960074798
2017,10,9,23,5.386383512063659,7.700808053596366,1.1463068363016386e-07,2017-10-09T23:00:00.000Z,9.397636512302755
2017,10,10,0,5.839629008849193,7.726125535226713,0.0,2017-10-10T00:00:00.000Z,9.68474484677192
2017,10,10,1,5.925147027110612,7.407355425608232,0.0,2017-10-10T01:00:00.000Z,9.485582833656846
2017,10,10,2,5.878397177127702,7.055787669332254,0.0,2017-10-10T02:00:00.000Z,9.183664465057726
2017,10,10,3,5.734726906448515,6.653584949795578,0.0,2017-10-10T03:00:00.000Z,8.783921981420987
2017,10,10,4,5.6492088881870925,6.243902065231754,3.4389205089005795e-07,2017-10-10T04:00:00.000Z,8.420206295725622
2017,10,10,5,5.375551229750546,5.788187395885477,4.0120739270535664e-06,2017-10-10T05:00:00.000Z,7.899345818076337
2017,10,10,6,5.0853600877834575,5.56090545852212,0.0,2017-10-10T06:00:00.000Z,7.5355528490643655
2017,10,10,7,5.145222700566452,5.003920862654448,0.0,2017-10-10T07:00:00.000Z,7.177223741679841
2017,10,10,8,4.729605131815946,4.374436205754416,1.1463068363016386e-07,2017-10-10T08:00:00.000Z,6.442426314760211
2017,10,10,9,5.073957685348601,4.637968173633954,2.0633523053420824e-06,2017-10-10T09:00:00.000Z,6.874285080817467
2017,10,10,10,4.584794620893273,4.859496137899505,2.636505723492468e-06,2017-10-10T10:00:00.000Z,6.68094637233619
2017,10,10,11,4.377841016700634,4.381340973471783,3.553551192533345e-06,2017-10-10T11:00:00.000Z,6.19367747734164
2017,10,10,12,4.1891312564037655,3.8864992870604222,1.948721621711918e-06,2017-10-10T12:00:00.000Z,5.714341378645501
2017,10,10,13,4.151503328368739,3.6954673802132474,5.731534181503857e-07,2017-10-10T13:00:00.000Z,5.558008550162269
2017,10,10,14,4.308286361848012,3.4394155773608563,2.2926136726032767e-07,2017-10-10T14:00:00.000Z,5.512795197490842
2017,10,10,15,4.581944020284559,2.6183236163038655,4.585227345202218e-07,2017-10-10T15:00:00.000Z,5.277293772826749
2017,10,10,16,4.119006481429398,2.0245135926102327,0.0,2017-10-10T16:00:00.000Z,4.589648099878789
2017,10,10,18,4.751839816563916,1.1867351095696033,0.0,2017-10-10T18:00:00.000Z,4.897787445629646
2017,10,10,20,6.0226375679286335,-0.07626198539892802,5.158380763354772e-06,2017-10-10T20:00:00.000Z,6.023120384405604
2017,10,10,21,6.304847028191322,-0.5394568197723529,3.897443243423836e-06,2017-10-10T21:00:00.000Z,6.327883509459687
2017,10,10,22,6.266648980034555,-0.5498139713484046,2.1779829889718126e-06,2017-10-10T22:00:00.000Z,6.290722124053647
2017,10,10,23,6.329932313548008,-0.5992981399895407,5.273011446984936e-06,2017-10-10T23:00:00.000Z,6.358238856373214
2017,10,11,0,6.13381099166848,-1.018762778819636,8.826562639518283e-06,2017-10-11T00:00:00.000Z,6.217838441212619
2017,10,11,1,5.973607237458751,-1.6016402536274366,1.146306836301075e-05,2017-10-11T01:00:00.000Z,6.184596585829938
2017,10,11,2,6.234722253216957,-2.16955739838094,3.24404834673212e-05,2017-10-11T02:00:00.000Z,6.601419610934318
2017,10,11,3,6.813964296907648,-2.4549544640321432,5.5825142927863794e-05,2017-10-11T03:00:00.000Z,7.242714329586905
2017,10,11,4,7.104725558996482,-2.6885657718030886,8.368039904998059e-05,2017-10-11T04:00:00.000Z,7.596414363235395
2017,10,11,5,7.1662985321447055,-2.94634376658482,3.415994372177279e-05,2017-10-11T05:00:00.000Z,7.7483402250232
2017,10,11,6,7.204496580301473,-3.1845582528340106,3.255511415095136e-05,2017-10-11T06:00:00.000Z,7.876939903367857
2017,10,11,7,7.341895529641489,-3.4164433686756133,2.4072443562323142e-05,2017-10-11T07:00:00.000Z,8.09787103253301
2017,10,11,8,7.833909194705533,-3.768011124951592,4.03500006377986e-05,2017-10-11T08:00:00.000Z,8.692988042592194
2017,10,11,9,6.902332915777785,-4.143745568238358,4.7113210971975236e-05,2017-10-11T09:00:00.000Z,8.050641403920839
2017,10,11,10,7.158316850440304,-4.509122859949072,5.960795548765746e-05,2017-10-11T10:00:00.000Z,8.460123468213267
2017,10,11,11,7.375532616824313,-4.365273532503909,7.840738760299565e-05,2017-10-11T11:00:00.000Z,8.570536412350073
2017,10,11,12,8.049984720846055,-4.071820904515777,9.766534245285407e-05,2017-10-11T12:00:00.000Z,9.021196122704938
2017,10,11,13,7.659452437452233,-3.3824949273985547,3.370142098725257e-05,2017-10-11T13:00:00.000Z,8.373080889103479
2017,10,11,14,7.404038622911456,-2.6367800139228303,4.768636439012606e-05,2017-10-11T14:00:00.000Z,7.859541765992941
2017,10,11,15,7.011795979152403,-2.0044183704738927,0.00019372585533488677,2017-10-11T15:00:00.000Z,7.292665895072324
2017,10,11,16,6.7027908731678005,-0.8501713670539051,0.0005114821103575531,2017-10-11T16:00:00.000Z,6.756492939593726
2017,10,11,17,5.856732612501477,2.0325691549471614,0.000740628846934144,2017-10-11T17:00:00.000Z,6.199407573629999
2017,10,11,18,4.706800326946233,4.87273027602446,0.0003819494378555282,2017-10-11T18:00:00.000Z,6.7747671296234655
2017,10,11,19,3.3191279506242406,7.075926575174576,0.00017916775851386244,2017-10-11T19:00:00.000Z,7.815711563886993
